2016.08.16,00:00,1.11827,1.11858,1.11816,1.11835,725
2016.08.16,01:00,1.11829,1.11866,1.11828,1.11852,1794
2016.08.16,02:00,1.11852,1.11857,1.11792,1.11813,1891
2016.08.16,03:00,1.11812,1.11830,1.11769,1.11805,2921
2016.08.16,04:00,1.11805,1.11838,1.11789,1.11800,2900
2016.08.16,05:00,1.11799,1.11896,1.11789,1.11881,3078
2016.08.16,06:00,1.11880,1.11994,1.11871,1.11947,3002
2016.08.16,07:00,1.11948,1.11992,1.11918,1.11988,2451
2016.08.16,08:00,1.11987,1.12151,1.11987,1.12145,4163
2016.08.16,09:00,1.12144,1.12483,1.12132,1.12413,8824
2016.08.16,10:00,1.12412,1.12724,1.12314,1.12699,9723
2016.08.16,11:00,1.12698,1.12762,1.12557,1.12580,7917
2016.08.16,12:00,1.12578,1.12743,1.12547,1.12715,6485
2016.08.16,13:00,1.12714,1.12793,1.12621,1.12763,6218
2016.08.16,14:00,1.12762,1.12995,1.12740,1.12938,8185
2016.08.16,15:00,1.12939,1.13220,1.12611,1.12785,12982
2016.08.16,16:00,1.12785,1.12876,1.12456,1.12697,12782
2016.08.16,17:00,1.12697,1.12830,1.12585,1.12595,9886
2016.08.16,18:00,1.12596,1.12836,1.12576,1.12756,6570
2016.08.16,19:00,1.12757,1.12796,1.12640,1.12686,3776
2016.08.16,20:00,1.12686,1.12804,1.12681,1.12799,3551
2016.08.16,21:00,1.12798,1.12811,1.12733,1.12760,2578
2016.08.16,22:00,1.12757,1.12788,1.12733,1.12783,2215
2016.08.16,23:00,1.12782,1.12800,1.12755,1.12775,1510
2016.08.17,00:00,1.12774,1.12786,1.12728,1.12740,772
2016.08.17,01:00,1.12740,1.12807,1.12740,1.12764,2772
2016.08.17,02:00,1.12764,1.12780,1.12724,1.12754,2101
2016.08.17,03:00,1.12754,1.12820,1.12720,1.12792,4685
2016.08.17,04:00,1.12793,1.12899,1.12789,1.12831,3714
2016.08.17,05:00,1.12834,1.12834,1.12707,1.12726,2962
2016.08.17,06:00,1.12726,1.12755,1.12714,1.12732,2547
2016.08.17,07:00,1.12732,1.12753,1.12648,1.12664,3436
2016.08.17,08:00,1.12665,1.12665,1.12572,1.12637,4102
2016.08.17,09:00,1.12637,1.12724,1.12556,1.12606,5312
2016.08.17,10:00,1.12605,1.12728,1.12552,1.12693,7250
2016.08.17,11:00,1.12693,1.12763,1.12546,1.12564,8058
2016.08.17,12:00,1.12564,1.12727,1.12536,1.12675,5720
2016.08.17,13:00,1.12675,1.12696,1.12644,1.12686,4998
2016.08.17,14:00,1.12686,1.12744,1.12676,1.12713,4229
2016.08.17,15:00,1.12714,1.12790,1.12687,1.12713,5955
2016.08.17,16:00,1.12712,1.12779,1.12636,1.12645,7079
2016.08.17,17:00,1.12644,1.12779,1.12635,1.12753,7850
2016.08.17,18:00,1.12754,1.12780,1.12589,1.12618,6609
2016.08.17,19:00,1.12618,1.12722,1.12618,1.12720,3923
2016.08.17,20:00,1.12721,1.12730,1.12602,1.12627,4369
2016.08.17,21:00,1.12629,1.13156,1.12400,1.12895,13982
2016.08.17,22:00,1.12895,1.12903,1.12767,1.12817,4381
2016.08.17,23:00,1.12817,1.12941,1.12798,1.12878,2142
2016.08.18,00:00,1.12867,1.12889,1.12854,1.12868,900
2016.08.18,01:00,1.12868,1.12944,1.12866,1.12943,1947
2016.08.18,02:00,1.12943,1.13058,1.12892,1.12985,2854
2016.08.18,03:00,1.12985,1.13131,1.12969,1.12976,6003
2016.08.18,04:00,1.12977,1.13283,1.12947,1.13213,6538
2016.08.18,05:00,1.13212,1.13228,1.12991,1.13034,5127
2016.08.18,06:00,1.13033,1.13132,1.12989,1.13120,3888
2016.08.18,07:00,1.13120,1.13128,1.13011,1.13039,4241
2016.08.18,08:00,1.13040,1.13146,1.13018,1.13132,4972
2016.08.18,09:00,1.13131,1.13198,1.13079,1.13152,6082
2016.08.18,10:00,1.13151,1.13297,1.13120,1.13151,8104
2016.08.18,11:00,1.13152,1.13315,1.13120,1.13254,8883
2016.08.18,12:00,1.13257,1.13264,1.13050,1.13143,7538
2016.08.18,13:00,1.13142,1.13236,1.13130,1.13221,5507
2016.08.18,14:00,1.13218,1.13380,1.13187,1.13212,7133
2016.08.18,15:00,1.13212,1.13287,1.13050,1.13114,10309
2016.08.18,16:00,1.13114,1.13199,1.13056,1.13155,7611
2016.08.18,17:00,1.13155,1.13291,1.13061,1.13267,7675
2016.08.18,18:00,1.13270,1.13392,1.13262,1.13327,6103
2016.08.18,19:00,1.13327,1.13393,1.13249,1.13289,3775
2016.08.18,20:00,1.13290,1.13440,1.13288,1.13422,3662
2016.08.18,21:00,1.13421,1.13559,1.13404,1.13543,5010
2016.08.18,22:00,1.13543,1.13657,1.13507,1.13641,3649
2016.08.18,23:00,1.13639,1.13658,1.13518,1.13523,2726
2016.08.19,00:00,1.13513,1.13542,1.13479,1.13512,2511
2016.08.19,01:00,1.13510,1.13592,1.13447,1.13450,3335
2016.08.19,02:00,1.13452,1.13483,1.13408,1.13471,3016
2016.08.19,03:00,1.13471,1.13475,1.13375,1.13410,4771
2016.08.19,04:00,1.13409,1.13440,1.13323,1.13395,4148
2016.08.19,05:00,1.13393,1.13421,1.13297,1.13307,4206
2016.08.19,06:00,1.13307,1.13341,1.13270,1.13328,3109
2016.08.19,07:00,1.13325,1.13368,1.13316,1.13367,3066
2016.08.19,08:00,1.13367,1.13374,1.13324,1.13336,3322
2016.08.19,09:00,1.13335,1.13443,1.13306,1.13441,4921
2016.08.19,10:00,1.13442,1.13486,1.13121,1.13241,10163
2016.08.19,11:00,1.13245,1.13290,1.13036,1.13166,8433
2016.08.19,12:00,1.13165,1.13223,1.13109,1.13146,8502
2016.08.19,13:00,1.13146,1.13264,1.13142,1.13237,10137
2016.08.19,14:00,1.13241,1.13293,1.13177,1.13190,9078
2016.08.19,15:00,1.13190,1.13296,1.13064,1.13207,9532
2016.08.19,16:00,1.13208,1.13267,1.13131,1.13182,10269
2016.08.19,17:00,1.13181,1.13327,1.13162,1.13251,8350
2016.08.19,18:00,1.13250,1.13269,1.13142,1.13255,5578
2016.08.19,19:00,1.13257,1.13261,1.13147,1.13194,3410
2016.08.19,20:00,1.13192,1.13199,1.13118,1.13197,2601
2016.08.19,21:00,1.13197,1.13237,1.13185,1.13225,2813
2016.08.19,22:00,1.13225,1.13306,1.13207,1.13278,2622
2016.08.19,23:00,1.13280,1.13280,1.13186,1.13240,2060
2016.08.22,00:00,1.13078,1.13215,1.13078,1.13186,1748
2016.08.22,01:00,1.13172,1.13196,1.13130,1.13132,4063
2016.08.22,02:00,1.13131,1.13161,1.12938,1.12972,4028
